7.5	351.61744	362.8692	125.34639	351.29221	363.45185	126.51894
7.52	351.61744	364.27567	127.54116	351.54058	363.47175	126.32262
7.54	351.61744	364.27567	125.61653	351.7726	363.45659	126.13881
7.56	351.61744	364.27567	126.03967	351.99178	363.40288	125.96353
7.58	353.02391	362.8692	125.0809	352.20041	363.31368	125.79173
7.6	351.61744	362.8692	126.52906	352.39968	363.19723	125.61713
7.62	353.02391	362.8692	125.20275	352.59361	363.06013	125.43098
7.64	353.02391	362.8692	124.27351	352.78375	362.90637	125.22813
7.66	353.02391	362.8692	124.55714	352.97319	362.73844	125.00217
7.68	353.02391	362.8692	125.41349	353.16696	362.55855	124.7407
7.7	353.02391	362.8692	125.53191	353.37049	362.36999	124.42857
7.72	353.02391	361.46273	126.21425	353.58804	362.17852	124.05509
7.74	353.02391	361.46273	124.51028	353.82109	361.99203	123.61923
7.76	354.43038	361.46273	122.09696	354.06659	361.81456	123.13412
7.78	354.43038	361.46273	122.30066	354.31698	361.64589	122.61913
7.8	354.43038	361.46273	121.97451	354.56573	361.48301	122.08885
7.82	354.43038	361.46273	120.39981	354.8072	361.32141	121.55467
7.84	355.83685	361.46273	121.29257	355.03469	361.15642	121.02539
7.86	355.83685	361.46273	120.90372	355.24039	360.98451	120.50385
7.88	355.83685	361.46273	118.95975	355.42104	360.80462	119.99333
7.9	355.83685	360.05626	119.40811	355.57819	360.61949	119.49821
7.92	355.83685	360.05626	118.45592	355.71674	360.43528	119.01778
7.94	355.83685	360.05626	118.1213	355.84369	360.25551	118.54872
7.96	355.83685	360.05626	118.55429	355.967	360.08068	118.08402
7.98	355.83685	360.05626	118.64348	356.09459	359.90966	117.61429
8	355.83685	360.05626	116.83966	356.23334	359.74115	117.13342
8.02	355.83685	358.64979	117.76461	356.38804	359.575	116.64105
8.04	355.83685	360.05626	116.22697	356.56031	359.41172	116.1381
8.06	357.24332	360.05626	115.51361	356.74732	359.24814	115.63122
8.08	357.24332	358.64979	114.75104	356.94233	359.0844	115.12884
8.1	357.24332	358.64979	115.15514	357.14066	358.9252	114.63843
8.12	357.24332	358.64979	113.54364	357.34005	358.77366	114.16593
8.14	357.24332	358.64979	113.12876	357.53906	358.63065	113.71873
8.16	357.24332	358.64979	113.2439	357.73546	358.49609	113.3008
8.18	358.64979	358.64979	113.52544	357.92466	358.36999	112.91206
8.2	358.64979	357.24332	111.25105	358.10005	358.25361	112.55216
8.22	358.64979	357.24332	110.34673	358.25893	358.14855	112.2222
8.24	358.64979	358.64979	114.7037	358.40303	358.0502	111.91468
8.26	358.64979	358.64979	113.06512	358.53721	357.94857	111.61408
8.28	358.64979	358.64979	111.49505	358.66833	357.8366	111.31919
8.3	358.64979	357.24332	109.41143	358.80414	357.71284	111.04045
