# T=300.0 K, eta=0.010 g/cm s, D=0.2197 mu^2/s, D_r=0.1648 rad^2/s, tmax=1000.0 s, dt=0.020 s, seed=98, <v>=20.0 mu/s, <t>= 1.00 s, lambda_T=0.020, run=True, tumble=False, tbm=True, rbm=True
5.10	6.043156e+01	-2.822903e+01	3.972788e+01	7.763476e+01
5.12	6.022890e+01	-2.842444e+01	4.005340e+01	7.771579e+01
5.14	6.019885e+01	-2.847750e+01	4.057689e+01	7.798303e+01
5.16	6.011329e+01	-2.869366e+01	4.093207e+01	7.818164e+01
5.18	5.991357e+01	-2.884490e+01	4.135209e+01	7.830491e+01
5.20	5.986931e+01	-2.907857e+01	4.181066e+01	7.860044e+01
5.22	5.982249e+01	-2.933275e+01	4.202417e+01	7.877291e+01
5.24	5.950992e+01	-2.949628e+01	4.226255e+01	7.872474e+01
5.26	5.931760e+01	-2.975802e+01	4.266067e+01	7.889265e+01
5.28	5.920615e+01	-3.003935e+01	4.294312e+01	7.906859e+01
5.30	5.900940e+01	-3.021683e+01	4.338428e+01	7.922981e+01
5.32	5.904110e+01	-3.051549e+01	4.363327e+01	7.950414e+01
5.34	5.885422e+01	-3.060523e+01	4.378181e+01	7.948174e+01
5.36	5.846302e+01	-3.096628e+01	4.393790e+01	7.941898e+01
5.38	5.823055e+01	-3.117741e+01	4.423003e+01	7.949291e+01
5.40	5.807512e+01	-3.146904e+01	4.450322e+01	7.964645e+01
5.42	5.785084e+01	-3.179454e+01	4.469989e+01	7.972260e+01
5.44	5.772596e+01	-3.202163e+01	4.505736e+01	7.992394e+01
5.46	5.765128e+01	-3.236480e+01	4.536073e+01	8.017946e+01
5.48	5.729371e+01	-3.232323e+01	4.557755e+01	8.002921e+01
5.50	5.719643e+01	-3.259084e+01	4.584328e+01	8.021970e+01
5.52	5.697145e+01	-3.284603e+01	4.613335e+01	8.032990e+01
5.54	5.682804e+01	-3.292311e+01	4.647886e+01	8.045894e+01
5.56	5.665563e+01	-3.306975e+01	4.676979e+01	8.056601e+01
5.58	5.644743e+01	-3.339087e+01	4.709348e+01	8.074069e+01
5.60	5.621391e+01	-3.359799e+01	4.734475e+01	8.081061e+01
5.62	5.608496e+01	-3.390761e+01	4.752070e+01	8.095348e+01
5.64	5.589825e+01	-3.419112e+01	4.789545e+01	8.116416e+01
5.66	5.561300e+01	-3.446492e+01	4.822464e+01	8.127885e+01
5.68	5.533758e+01	-3.478743e+01	4.851809e+01	8.140282e+01
5.70	5.526945e+01	-3.503512e+01	4.888948e+01	8.168447e+01
5.72	5.507340e+01	-3.527407e+01	4.903735e+01	8.174351e+01
5.74	5.491908e+01	-3.547218e+01	4.926142e+01	8.186005e+01
5.76	5.468610e+01	-3.573901e+01	4.956387e+01	8.200258e+01
5.78	5.464522e+01	-3.583698e+01	4.990117e+01	8.222236e+01
5.80	5.458898e+01	-3.596188e+01	5.018494e+01	8.241203e+01
5.82	5.436264e+01	-3.612887e+01	5.030707e+01	8.240992e+01
5.84	5.430707e+01	-3.626499e+01	5.071831e+01	8.268467e+01
5.86	5.416059e+01	-3.655067e+01	5.092404e+01	8.284068e+01
5.88	5.409514e+01	-3.669021e+01	5.139817e+01	8.315183e+01
5.90	5.422298e+01	-3.688666e+01	5.173760e+01	8.353165e+01
5.92	5.423575e+01	-3.710012e+01	5.218805e+01	8.391382e+01
5.94	5.430911e+01	-3.706339e+01	5.256626e+01	8.418067e+01
5.96	5.429097e+01	-3.707986e+01	5.289375e+01	8.438112e+01
5.98	5.455658e+01	-3.736565e+01	5.337081e+01	8.497680e+01
6.00	5.477262e+01	-3.755631e+01	5.360759e+01	8.534806e+01
6.02	5.474739e+01	-3.780571e+01	5.393334e+01	8.564668e+01
6.04	5.470148e+01	-3.800547e+01	5.435610e+01	8.597239e+01
6.06	5.457269e+01	-3.834747e+01	5.481689e+01	8.633422e+01
6.08	5.477745e+01	-3.843091e+01	5.509585e+01	8.667789e+01
6.10	5.489597e+01	-3.866353e+01	5.524685e+01	8.695200e+01
6.12	5.506618e+01	-3.867443e+01	5.560705e+01	8.729341e+01
6.14	5.518658e+01	-3.872868e+01	5.593224e+01	8.760071e+01
6.16	5.504155e+01	-3.872662e+01	5.624925e+01	8.771147e+01
6.18	5.497246e+01	-3.862907e+01	5.671591e+01	8.792537e+01
6.20	5.503359e+01	-3.869630e+01	5.715474e+01	8.827663e+01
6.22	5.503132e+01	-3.874485e+01	5.769402e+01	8.864654e+01
6.24	5.515513e+01	-3.881446e+01	5.808179e+01	8.900644e+01
6.26	5.523750e+01	-3.899221e+01	5.845515e+01	8.937885e+01
6.28	5.550447e+01	-3.897941e+01	5.885475e+01	8.979990e+01
6.30	5.555051e+01	-3.894693e+01	5.928931e+01	9.009964e+01
6.32	5.541458e+01	-3.920282e+01	5.946253e+01	9.024095e+01
6.34	5.556536e+01	-3.934889e+01	5.978080e+01	9.060678e+01
6.36	5.556385e+01	-3.952531e+01	6.001025e+01	9.083404e+01
6.38	5.557110e+01	-3.985330e+01	6.021019e+01	9.111367e+01
6.40	5.563320e+01	-4.008386e+01	6.060674e+01	9.151473e+01
6.42	5.585024e+01	-4.015952e+01	6.096996e+01	9.192047e+01
6.44	5.576473e+01	-4.029339e+01	6.140462e+01	9.221600e+01
6.46	5.597246e+01	-4.030452e+01	6.184035e+01	9.263692e+01
6.48	5.611545e+01	-4.041775e+01	6.221149e+01	9.302047e+01
6.50	5.601394e+01	-4.049143e+01	6.264556e+01	9.328228e+01
6.52	5.610976e+01	-4.044810e+01	6.280100e+01	9.342547e+01
6.54	5.611598e+01	-4.043662e+01	6.319212e+01	9.368760e+01
